#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 105  38
# Band-Index:    1
   0.80415     -3.407481  0.000  0.249  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   0.77064     -3.356332  0.000  0.248  0.000  0.083  0.000  0.000  0.000  0.000  0.000  0.332
   0.73714     -3.301013  0.000  0.248  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.331
   0.70363     -3.241764  0.000  0.249  0.000  0.083  0.000  0.000  0.000  0.000  0.000  0.331
   0.67013     -3.178820  0.000  0.249  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.330
   0.63662     -3.112472  0.000  0.247  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.331
   0.60311     -3.043048  0.000  0.245  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.329
   0.56961     -2.970916  0.000  0.246  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.329
   0.53610     -2.896500  0.000  0.246  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.328
   0.50259     -2.820289  0.000  0.246  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.328
   0.46909     -2.742835  0.000  0.245  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.327
   0.43558     -2.665014  0.000  0.245  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.326
   0.40208     -2.636084  0.000  0.217  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.290
   0.36857     -2.700145  0.000  0.211  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.280
   0.33506     -2.760464  0.000  0.205  0.000  0.069  0.000  0.000  0.000  0.000  0.000  0.274
   0.30156     -2.816530  0.000  0.199  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.267
   0.26805     -2.860837  0.000  0.194  0.000  0.065  0.000  0.000  0.000  0.000  0.000  0.258
   0.23454     -2.908084  0.000  0.190  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.251
   0.20104     -2.949759  0.000  0.186  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.249
   0.16753     -2.907471  0.004  0.017  0.326  0.051  0.000  0.000  0.000  0.000  0.000  0.398
   0.13403     -2.828970  0.004  0.013  0.352  0.039  0.000  0.000  0.000  0.000  0.000  0.409
   0.10052     -2.760224  0.004  0.008  0.383  0.025  0.000  0.000  0.000  0.000  0.000  0.422
   0.06701     -2.705221  0.005  0.004  0.411  0.014  0.000  0.000  0.000  0.000  0.000  0.434
   0.03351     -2.668963  0.005  0.000  0.433  0.004  0.000  0.000  0.000  0.000  0.000  0.444
   0.00000     -2.656193  0.005  0.000  0.442  0.000  0.000  0.000  0.000  0.000  0.000  0.447
 
# Band-Index:   17
   0.00000     -2.656032  0.004  0.000  0.442  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   0.03351     -2.668801  0.004  0.000  0.433  0.003  0.000  0.000  0.000  0.000  0.000  0.444
   0.06701     -2.705055  0.004  0.004  0.412  0.014  0.000  0.000  0.000  0.000  0.000  0.433
   0.10052     -2.760047  0.003  0.008  0.383  0.025  0.000  0.000  0.000  0.000  0.000  0.422
   0.13403     -2.828754  0.004  0.014  0.355  0.039  0.000  0.000  0.000  0.000  0.000  0.410
   0.16753     -2.907218  0.005  0.016  0.327  0.049  0.000  0.000  0.000  0.000  0.000  0.400
   0.20104     -2.945656  0.000  0.185  0.000  0.062  0.000  0.000  0.000  0.000  0.000  0.247
   0.23454     -2.904159  0.000  0.190  0.000  0.062  0.000  0.000  0.000  0.000  0.000  0.252
   0.26805     -2.857069  0.000  0.193  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.257
   0.30156     -2.808375  0.000  0.197  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.264
   0.33506     -2.751109  0.000  0.202  0.000  0.067  0.000  0.000  0.000  0.000  0.000  0.272
   0.36857     -2.689606  0.000  0.208  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.278
   0.40208     -2.626065  0.000  0.219  0.000  0.073  0.000  0.000  0.000  0.000  0.000  0.291
   0.43558     -2.662464  0.000  0.243  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.325
   0.46909     -2.740351  0.000  0.244  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.325
   0.50259     -2.817989  0.000  0.245  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.326
   0.53610     -2.894417  0.000  0.246  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.327
   0.56961     -2.969018  0.000  0.246  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.328
   0.60311     -3.041331  0.000  0.246  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.329
   0.63662     -3.110924  0.000  0.247  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.330
   0.67013     -3.177433  0.000  0.248  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.329
   0.70363     -3.240515  0.000  0.248  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.330
   0.73714     -3.299894  0.000  0.249  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.331
   0.77064     -3.355344  0.000  0.249  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.331
   0.80415     -3.406612  0.000  0.249  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   0.83766     -3.453518  0.000  0.249  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.333
   0.87116     -3.495926  0.000  0.249  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.334
   0.90467     -3.533642  0.000  0.251  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.334
   0.93818     -3.566564  0.000  0.251  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.333
   0.97168     -3.594592  0.000  0.251  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.334
   1.00519     -3.617642  0.000  0.252  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.334
   1.03869     -3.635641  0.000  0.251  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.334
   1.07220     -3.648528  0.000  0.251  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.335
   1.10571     -3.656284  0.000  0.251  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.336
   1.13921     -3.658875  0.000  0.251  0.000  0.083  0.000  0.000  0.000  0.000  0.000  0.334
   1.13921     -3.658875  0.000  0.251  0.000  0.083  0.000  0.000  0.000  0.000  0.000  0.334
   1.15856     -3.659129  0.000  0.251  0.000  0.083  0.000  0.000  0.000  0.000  0.000  0.334
   1.17790     -3.659873  0.000  0.251  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.337
   1.19725     -3.661041  0.000  0.248  0.002  0.084  0.000  0.000  0.000  0.000  0.000  0.338
   1.21659     -3.662515  0.000  0.247  0.006  0.088  0.000  0.000  0.000  0.000  0.000  0.340
   1.23594     -3.664148  0.000  0.246  0.008  0.089  0.000  0.000  0.000  0.000  0.000  0.343
   1.25528     -3.665752  0.000  0.243  0.011  0.090  0.000  0.000  0.000  0.000  0.000  0.346
   1.27463     -3.667329  0.000  0.242  0.014  0.092  0.000  0.000  0.000  0.000  0.000  0.351
   1.29397     -3.668321  0.001  0.238  0.019  0.095  0.000  0.000  0.000  0.000  0.000  0.355
   1.31332     -3.668705  0.002  0.236  0.022  0.097  0.000  0.000  0.000  0.000  0.000  0.359
   1.33266     -3.668308  0.003  0.233  0.025  0.100  0.000  0.000  0.000  0.000  0.000  0.364
   1.35201     -3.666965  0.003  0.231  0.030  0.105  0.000  0.000  0.000  0.000  0.000  0.368
   1.37135     -3.664529  0.003  0.229  0.033  0.110  0.000  0.000  0.000  0.000  0.000  0.373
   1.39070     -3.660902  0.003  0.226  0.036  0.114  0.000  0.000  0.000  0.000  0.000  0.379
   1.41004     -3.656021  0.004  0.223  0.039  0.119  0.000  0.000  0.000  0.000  0.000  0.385
   1.42939     -3.649836  0.004  0.222  0.041  0.124  0.000  0.000  0.000  0.000  0.000  0.390
   1.44873     -3.642369  0.004  0.220  0.043  0.130  0.000  0.000  0.000  0.000  0.000  0.396
   1.46807     -3.633684  0.005  0.220  0.044  0.135  0.000  0.000  0.000  0.000  0.000  0.401
   1.48742     -3.623914  0.005  0.219  0.044  0.141  0.000  0.000  0.000  0.000  0.000  0.407
   1.50676     -3.613281  0.005  0.218  0.044  0.146  0.000  0.000  0.000  0.000  0.000  0.411
   1.52611     -3.602209  0.005  0.218  0.042  0.151  0.000  0.000  0.000  0.000  0.000  0.416
   1.54545     -3.591591  0.005  0.220  0.040  0.157  0.000  0.000  0.000  0.000  0.000  0.422
   1.56480     -3.583754  0.004  0.223  0.037  0.160  0.000  0.000  0.000  0.000  0.000  0.425
   1.58414     -3.596802  0.027  0.178  0.139  0.092  0.000  0.000  0.000  0.000  0.000  0.435
   1.60349     -3.623022  0.016  0.211  0.084  0.115  0.000  0.000  0.000  0.000  0.000  0.426
   1.62283     -3.692678  0.025  0.187  0.127  0.084  0.000  0.000  0.000  0.000  0.000  0.424
   1.64218     -3.769574  0.033  0.162  0.160  0.069  0.000  0.000  0.000  0.000  0.000  0.421
   1.66152     -3.842564  0.036  0.138  0.190  0.058  0.000  0.000  0.000  0.000  0.000  0.420
   1.68087     -3.907328  0.040  0.110  0.221  0.047  0.000  0.000  0.000  0.000  0.000  0.420
   1.70021     -3.961430  0.044  0.081  0.253  0.039  0.000  0.000  0.000  0.000  0.000  0.419
   1.71956     -4.003669  0.048  0.055  0.283  0.028  0.000  0.000  0.000  0.000  0.000  0.418
   1.73890     -4.034168  0.052  0.036  0.308  0.023  0.000  0.000  0.000  0.000  0.000  0.417
   1.75825     -4.054216  0.053  0.022  0.325  0.017  0.000  0.000  0.000  0.000  0.000  0.416
   1.77759     -4.065664  0.056  0.013  0.335  0.013  0.000  0.000  0.000  0.000  0.000  0.416
   1.79694     -4.070301  0.056  0.010  0.340  0.010  0.000  0.000  0.000  0.000  0.000  0.414
   1.79694     -4.070301  0.056  0.010  0.340  0.010  0.000  0.000  0.000  0.000  0.000  0.414
   1.83563     -4.064795  0.055  0.017  0.336  0.006  0.000  0.000  0.000  0.000  0.000  0.415
   1.87432     -4.044710  0.054  0.030  0.320  0.011  0.000  0.000  0.000  0.000  0.000  0.416
   1.91301     -4.010894  0.048  0.059  0.284  0.023  0.000  0.000  0.000  0.000  0.000  0.412
   1.95170     -3.958747  0.038  0.117  0.226  0.023  0.000  0.000  0.000  0.000  0.000  0.404
   1.99039     -3.881843  0.022  0.194  0.146  0.024  0.000  0.000  0.000  0.000  0.000  0.389
   2.02908     -3.784093  0.009  0.264  0.070  0.031  0.000  0.000  0.000  0.000  0.000  0.374
   2.06776     -3.736801  0.009  0.198  0.090  0.104  0.000  0.000  0.000  0.000  0.000  0.401
   2.10645     -3.762227  0.016  0.157  0.130  0.104  0.000  0.000  0.000  0.000  0.000  0.406
   2.14514     -3.787588  0.019  0.141  0.151  0.093  0.000  0.000  0.000  0.000  0.000  0.403
   2.18383     -3.807287  0.023  0.130  0.164  0.084  0.000  0.000  0.000  0.000  0.000  0.400
   2.22252     -3.821501  0.023  0.123  0.172  0.075  0.000  0.000  0.000  0.000  0.000  0.397
   2.26121     -3.830339  0.023  0.125  0.173  0.070  0.000  0.000  0.000  0.000  0.000  0.389
   2.29990     -3.832675  0.024  0.129  0.170  0.058  0.000  0.000  0.000  0.000  0.000  0.381
   2.33859     -3.825990  0.021  0.138  0.164  0.046  0.000  0.000  0.000  0.000  0.000  0.371
   2.37728     -3.806476  0.017  0.154  0.156  0.031  0.000  0.000  0.000  0.000  0.000  0.359
   2.41597     -3.769040  0.015  0.173  0.144  0.014  0.000  0.000  0.000  0.000  0.000  0.347
   2.45466     -3.707258  0.013  0.196  0.125  0.002  0.000  0.000  0.000  0.000  0.000  0.338
   2.49335     -3.615223  0.012  0.215  0.098  0.006  0.000  0.000  0.000  0.000  0.000  0.330
   2.53204     -3.493007  0.012  0.225  0.069  0.025  0.000  0.000  0.000  0.000  0.000  0.329
   2.57073     -3.348767  0.011  0.227  0.047  0.049  0.000  0.000  0.000  0.000  0.000  0.331
   2.60942     -3.192919  0.010  0.227  0.030  0.066  0.000  0.000  0.000  0.000  0.000  0.332
   2.64811     -3.033672  0.008  0.227  0.021  0.077  0.000  0.000  0.000  0.000  0.000  0.332
   2.68680     -2.876756  0.006  0.232  0.015  0.081  0.000  0.000  0.000  0.000  0.000  0.334
   2.72549     -2.726797  0.004  0.237  0.010  0.078  0.000  0.000  0.000  0.000  0.000  0.330
   2.76418     -2.744913  0.000  0.279  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.279
   2.80287     -2.806334  0.000  0.268  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.268
   2.84156     -2.856799  0.000  0.259  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.259
   2.88025     -2.909250  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   2.91894     -2.955112  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   2.95763     -2.875253  0.003  0.002  0.338  0.059  0.000  0.000  0.000  0.000  0.000  0.402
   2.99632     -2.790250  0.003  0.000  0.369  0.041  0.000  0.000  0.000  0.000  0.000  0.416
   3.03501     -2.720291  0.004  0.000  0.403  0.022  0.000  0.000  0.000  0.000  0.000  0.430
   3.07370     -2.672975  0.004  0.000  0.430  0.006  0.000  0.000  0.000  0.000  0.000  0.443
   3.11239     -2.656032  0.004  0.000  0.442  0.000  0.000  0.000  0.000  0.000  0.000  0.448
 
# Band-Index:   18
   3.11239     -1.979043  0.000  0.000  0.000  0.316  0.000  0.000  0.000  0.000  0.000  0.316
   3.07370     -2.006651  0.000  0.000  0.018  0.304  0.000  0.000  0.000  0.000  0.000  0.322
   3.03501     -2.080012  0.000  0.000  0.048  0.282  0.000  0.000  0.000  0.000  0.000  0.333
   2.99632     -2.182011  0.000  0.006  0.078  0.258  0.000  0.000  0.000  0.000  0.000  0.342
   2.95763     -2.299913  0.000  0.006  0.097  0.245  0.000  0.000  0.000  0.000  0.000  0.348
   2.91894     -2.426121  0.000  0.009  0.111  0.234  0.000  0.000  0.000  0.000  0.000  0.354
   2.88025     -2.556105  0.000  0.012  0.120  0.231  0.000  0.000  0.000  0.000  0.000  0.358
   2.84156     -2.687018  0.000  0.009  0.120  0.231  0.000  0.000  0.000  0.000  0.000  0.360
   2.80287     -2.797899  0.000  0.256  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.270
   2.76418     -2.736417  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   2.72549     -2.721788  0.006  0.274  0.019  0.027  0.000  0.000  0.000  0.000  0.000  0.327
   2.68680     -2.861386  0.006  0.270  0.030  0.019  0.000  0.000  0.000  0.000  0.000  0.329
   2.64811     -3.001390  0.006  0.266  0.048  0.009  0.000  0.000  0.000  0.000  0.000  0.330
   2.60942     -3.133939  0.009  0.257  0.066  0.000  0.000  0.000  0.000  0.000  0.000  0.331
   2.57073     -3.252082  0.009  0.240  0.084  0.001  0.000  0.000  0.000  0.000  0.000  0.334
   2.53204     -3.352235  0.009  0.222  0.099  0.015  0.000  0.000  0.000  0.000  0.000  0.342
   2.49335     -3.434616  0.008  0.204  0.105  0.033  0.000  0.000  0.000  0.000  0.000  0.348
   2.45466     -3.501011  0.006  0.192  0.108  0.048  0.000  0.000  0.000  0.000  0.000  0.355
   2.41597     -3.553196  0.009  0.183  0.108  0.066  0.000  0.000  0.000  0.000  0.000  0.364
   2.37728     -3.592515  0.009  0.177  0.105  0.078  0.000  0.000  0.000  0.000  0.000  0.370
   2.33859     -3.619916  0.009  0.174  0.103  0.093  0.000  0.000  0.000  0.000  0.000  0.377
   2.29990     -3.636148  0.009  0.174  0.099  0.102  0.000  0.000  0.000  0.000  0.000  0.387
   2.26121     -3.641965  0.009  0.174  0.095  0.117  0.000  0.000  0.000  0.000  0.000  0.393
   2.22252     -3.638181  0.009  0.177  0.090  0.126  0.000  0.000  0.000  0.000  0.000  0.399
   2.18383     -3.625733  0.009  0.180  0.084  0.135  0.000  0.000  0.000  0.000  0.000  0.408
   2.14514     -3.605851  0.009  0.186  0.075  0.147  0.000  0.000  0.000  0.000  0.000  0.415
   2.10645     -3.580908  0.006  0.198  0.063  0.156  0.000  0.000  0.000  0.000  0.000  0.424
   2.06776     -3.633550  0.002  0.312  0.029  0.017  0.000  0.000  0.000  0.000  0.000  0.360
   2.02908     -3.764130  0.006  0.276  0.063  0.018  0.000  0.000  0.000  0.000  0.000  0.365
   1.99039     -3.877720  0.018  0.209  0.121  0.029  0.000  0.000  0.000  0.000  0.000  0.379
   1.95170     -3.958608  0.037  0.117  0.225  0.024  0.000  0.000  0.000  0.000  0.000  0.406
   1.91301     -4.010714  0.048  0.059  0.282  0.024  0.000  0.000  0.000  0.000  0.000  0.412
   1.87432     -4.040463  0.050  0.023  0.308  0.033  0.000  0.000  0.000  0.000  0.000  0.415
   1.83563     -4.059090  0.056  0.009  0.328  0.024  0.000  0.000  0.000  0.000  0.000  0.416
   1.79694     -4.070107  0.056  0.010  0.340  0.010  0.000  0.000  0.000  0.000  0.000  0.415
   1.79694     -4.070107  0.056  0.010  0.340  0.010  0.000  0.000  0.000  0.000  0.000  0.415
   1.77759     -4.065496  0.055  0.014  0.335  0.013  0.000  0.000  0.000  0.000  0.000  0.415
   1.75825     -4.054048  0.054  0.021  0.324  0.016  0.000  0.000  0.000  0.000  0.000  0.417
   1.73890     -4.034001  0.051  0.035  0.309  0.021  0.000  0.000  0.000  0.000  0.000  0.417
   1.71956     -4.003504  0.048  0.057  0.285  0.030  0.000  0.000  0.000  0.000  0.000  0.419
   1.70021     -3.961268  0.045  0.082  0.253  0.039  0.000  0.000  0.000  0.000  0.000  0.418
   1.68087     -3.907170  0.041  0.110  0.222  0.048  0.000  0.000  0.000  0.000  0.000  0.421
   1.66152     -3.842412  0.036  0.137  0.189  0.059  0.000  0.000  0.000  0.000  0.000  0.422
   1.64218     -3.769434  0.032  0.162  0.158  0.070  0.000  0.000  0.000  0.000  0.000  0.422
   1.62283     -3.692567  0.025  0.187  0.127  0.084  0.000  0.000  0.000  0.000  0.000  0.423
   1.60349     -3.622983  0.017  0.211  0.084  0.114  0.000  0.000  0.000  0.000  0.000  0.424
   1.58414     -3.586806  0.007  0.224  0.045  0.151  0.000  0.000  0.000  0.000  0.000  0.427
   1.56480     -3.583579  0.005  0.222  0.038  0.160  0.000  0.000  0.000  0.000  0.000  0.425
   1.54545     -3.591406  0.004  0.220  0.041  0.157  0.000  0.000  0.000  0.000  0.000  0.422
   1.52611     -3.602020  0.004  0.219  0.042  0.150  0.000  0.000  0.000  0.000  0.000  0.416
   1.50676     -3.613091  0.004  0.217  0.044  0.146  0.000  0.000  0.000  0.000  0.000  0.411
   1.48742     -3.623724  0.004  0.219  0.043  0.139  0.000  0.000  0.000  0.000  0.000  0.407
   1.46807     -3.633493  0.005  0.219  0.043  0.134  0.000  0.000  0.000  0.000  0.000  0.402
   1.44873     -3.642178  0.005  0.220  0.041  0.129  0.000  0.000  0.000  0.000  0.000  0.395
   1.42939     -3.649644  0.005  0.223  0.041  0.123  0.000  0.000  0.000  0.000  0.000  0.390
   1.41004     -3.655828  0.005  0.224  0.039  0.119  0.000  0.000  0.000  0.000  0.000  0.384
   1.39070     -3.660708  0.003  0.226  0.037  0.114  0.000  0.000  0.000  0.000  0.000  0.379
   1.37135     -3.664335  0.003  0.229  0.034  0.110  0.000  0.000  0.000  0.000  0.000  0.374
   1.35201     -3.666771  0.003  0.231  0.029  0.106  0.000  0.000  0.000  0.000  0.000  0.369
   1.33266     -3.668113  0.002  0.233  0.027  0.102  0.000  0.000  0.000  0.000  0.000  0.363
   1.31332     -3.668509  0.001  0.236  0.023  0.098  0.000  0.000  0.000  0.000  0.000  0.359
   1.29397     -3.668124  0.001  0.239  0.019  0.095  0.000  0.000  0.000  0.000  0.000  0.355
   1.27463     -3.667119  0.001  0.241  0.016  0.092  0.000  0.000  0.000  0.000  0.000  0.350
   1.25528     -3.659374  0.000  0.238  0.018  0.085  0.000  0.000  0.000  0.000  0.000  0.342
   1.23594     -3.651285  0.000  0.240  0.012  0.085  0.000  0.000  0.000  0.000  0.000  0.338
   1.21659     -3.644038  0.000  0.243  0.011  0.084  0.000  0.000  0.000  0.000  0.000  0.336
   1.19725     -3.637981  0.000  0.248  0.006  0.084  0.000  0.000  0.000  0.000  0.000  0.336
   1.17790     -3.633435  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   1.15856     -3.630612  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   1.13921     -3.629655  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   1.13921     -3.629655  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   1.10571     -3.627086  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   1.07220     -3.619388  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   1.03869     -3.606588  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   1.00519     -3.588713  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   0.97168     -3.565826  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   0.93818     -3.537993  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   0.90467     -3.505296  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   0.87116     -3.467834  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   0.83766     -3.425744  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.332
   0.80415     -3.379166  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.330
   0.77064     -3.328279  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.330
   0.73714     -3.273242  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.330
   0.70363     -3.214314  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.330
   0.67013     -3.151744  0.000  0.248  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.326
   0.63662     -3.085795  0.000  0.246  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.326
   0.60311     -3.016791  0.000  0.244  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.326
   0.56961     -2.945124  0.000  0.244  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.326
   0.53610     -2.871205  0.000  0.243  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.326
   0.50259     -2.795493  0.000  0.242  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.324
   0.46909     -2.718546  0.000  0.242  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.324
   0.43558     -2.640973  0.000  0.242  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.322
   0.40208     -2.622430  0.000  0.217  0.000  0.073  0.000  0.000  0.000  0.000  0.000  0.290
   0.36857     -2.686117  0.000  0.209  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.279
   0.33506     -2.747573  0.000  0.204  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.270
   0.30156     -2.804732  0.000  0.198  0.000  0.067  0.000  0.000  0.000  0.000  0.000  0.263
   0.26805     -2.709547  0.000  0.060  0.114  0.180  0.000  0.000  0.000  0.000  0.000  0.360
   0.23454     -2.584793  0.000  0.060  0.114  0.180  0.000  0.000  0.000  0.000  0.000  0.357
   0.20104     -2.463647  0.000  0.060  0.109  0.183  0.000  0.000  0.000  0.000  0.000  0.354
   0.16753     -2.347444  0.000  0.060  0.102  0.186  0.000  0.000  0.000  0.000  0.000  0.351
   0.13403     -2.238280  0.000  0.066  0.090  0.192  0.000  0.000  0.000  0.000  0.000  0.348
   0.10052     -2.139582  0.000  0.066  0.066  0.204  0.000  0.000  0.000  0.000  0.000  0.339
   0.06701     -2.057114  0.000  0.072  0.042  0.216  0.000  0.000  0.000  0.000  0.000  0.330
   0.03351     -1.999946  0.000  0.078  0.012  0.231  0.000  0.000  0.000  0.000  0.000  0.321
   0.00000     -1.979043  0.000  0.000  0.000  0.316  0.000  0.000  0.000  0.000  0.000  0.316
 
# Band-Index:   19
   0.00000     -1.979043  0.000  0.316  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.316
   0.03351     -1.984559  0.000  0.237  0.000  0.079  0.000  0.000  0.000  0.000  0.000  0.316
   0.06701     -2.000945  0.000  0.237  0.000  0.079  0.000  0.000  0.000  0.000  0.000  0.316
   0.10052     -2.027776  0.000  0.238  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.316
   0.13403     -2.064340  0.000  0.238  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.318
   0.16753     -2.109752  0.000  0.238  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.318
   0.20104     -2.163018  0.000  0.238  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.320
   0.23454     -2.222987  0.000  0.239  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.320
   0.26805     -2.288569  0.000  0.240  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.321
   0.30156     -2.358628  0.000  0.240  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.321
   0.33506     -2.432099  0.000  0.241  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.322
   0.36857     -2.507899  0.000  0.242  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.323
   0.40208     -2.583550  0.000  0.241  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.322
   0.43558     -2.568706  0.000  0.225  0.000  0.075  0.000  0.000  0.000  0.000  0.000  0.301
   0.46909     -2.498881  0.000  0.232  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.312
   0.50259     -2.427102  0.000  0.243  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.323
   0.53610     -2.354114  0.000  0.250  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.336
   0.56961     -2.280648  0.000  0.262  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.348
   0.60311     -2.207472  0.000  0.274  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.364
   0.63662     -2.146333  0.015  0.039  0.326  0.123  0.000  0.000  0.000  0.000  0.000  0.507
   0.67013     -2.199670  0.015  0.039  0.336  0.111  0.000  0.000  0.000  0.000  0.000  0.501
   0.70363     -2.250772  0.019  0.033  0.342  0.102  0.000  0.000  0.000  0.000  0.000  0.498
   0.73714     -2.298828  0.021  0.033  0.350  0.096  0.000  0.000  0.000  0.000  0.000  0.492
   0.77064     -2.343235  0.018  0.030  0.354  0.087  0.000  0.000  0.000  0.000  0.000  0.487
   0.80415     -2.383582  0.018  0.024  0.360  0.078  0.000  0.000  0.000  0.000  0.000  0.484
   0.83766     -2.419632  0.018  0.024  0.364  0.072  0.000  0.000  0.000  0.000  0.000  0.480
   0.87116     -2.451316  0.018  0.021  0.369  0.066  0.000  0.000  0.000  0.000  0.000  0.477
   0.90467     -2.478698  0.018  0.021  0.375  0.060  0.000  0.000  0.000  0.000  0.000  0.474
   0.93818     -2.501908  0.018  0.021  0.378  0.057  0.000  0.000  0.000  0.000  0.000  0.471
   0.97168     -2.521125  0.018  0.018  0.381  0.054  0.000  0.000  0.000  0.000  0.000  0.468
   1.00519     -2.536557  0.017  0.015  0.384  0.048  0.000  0.000  0.000  0.000  0.000  0.466
   1.03869     -2.548363  0.015  0.015  0.384  0.048  0.000  0.000  0.000  0.000  0.000  0.467
