     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    -6.24996     3.78820     0.02135     0.07593     0.02135     0.00000     0.00000     0.00000     0.00000     0.00000     3.90682
    -6.17996     3.79097     0.05255     0.08653     0.05255     0.00000     0.00000     0.00000     0.00000     0.00000     3.98259
    -6.10996     3.79307     0.07583     0.09572     0.07583     0.00000     0.00000     0.00000     0.00000     0.00000     4.04045
    -6.03996     3.79448     0.09192     0.10281     0.09192     0.00000     0.00000     0.00000     0.00000     0.00000     4.08113
    -5.96996     3.79568     0.10536     0.11015     0.10536     0.00000     0.00000     0.00000     0.00000     0.00000     4.11655
    -5.89996     3.79986     0.12219     0.13822     0.12219     0.00000     0.00000     0.00000     0.00000     0.00000     4.18246
    -5.82996     3.80544     0.15975     0.17635     0.15975     0.00000     0.00000     0.00000     0.00000     0.00000     4.30128
    -5.75996     3.80885     0.20201     0.20098     0.20201     0.00000     0.00000     0.00000     0.00000     0.00000     4.41385
    -5.68896     3.81175     0.23206     0.22698     0.23206     0.00000     0.00000     0.00000     0.00000     0.00000     4.50285
    -5.61896     3.81459     0.26349     0.25510     0.26349     0.00000     0.00000     0.00000     0.00000     0.00000     4.59668
    -5.54896     3.81732     0.30105     0.27780     0.30105     0.00000     0.00000     0.00000     0.00000     0.00000     4.69722
    -5.47896     3.82009     0.33801     0.29814     0.33801     0.00000     0.00000     0.00000     0.00000     0.00000     4.79425
    -5.40896     3.82328     0.37460     0.32089     0.37460     0.00000     0.00000     0.00000     0.00000     0.00000     4.89336
    -5.33896     3.82733     0.42153     0.34762     0.42153     0.00000     0.00000     0.00000     0.00000     0.00000     5.01800
    -5.26896     3.83165     0.47011     0.36900     0.47011     0.00000     0.00000     0.00000     0.00000     0.00000     5.14087
    -5.19896     3.83433     0.50296     0.37683     0.50296     0.00000     0.00000     0.00000     0.00000     0.00000     5.21708
    -5.12896     3.83534     0.52432     0.37856     0.52432     0.00000     0.00000     0.00000     0.00000     0.00000     5.26254
    -5.05896     3.83615     0.54906     0.38013     0.54906     0.00000     0.00000     0.00000     0.00000     0.00000     5.31440
    -4.98896     3.83680     0.56531     0.38146     0.56531     0.00000     0.00000     0.00000     0.00000     0.00000     5.34888
    -4.91896     3.83739     0.57143     0.38265     0.57143     0.00000     0.00000     0.00000     0.00000     0.00000     5.36290
    -4.84896     3.83792     0.57707     0.38392     0.57707     0.00000     0.00000     0.00000     0.00000     0.00000     5.37598
    -4.77896     3.83851     0.58312     0.38561     0.58312     0.00000     0.00000     0.00000     0.00000     0.00000     5.39034
    -4.70896     3.83917     0.58965     0.38765     0.58965     0.00000     0.00000     0.00000     0.00000     0.00000     5.40611
    -4.63896     3.83971     0.59444     0.38961     0.59444     0.00000     0.00000     0.00000     0.00000     0.00000     5.41820
    -4.56896     3.84491     0.61339     0.42767     0.61339     0.00000     0.00000     0.00000     0.00000     0.00000     5.49935
    -4.49896     3.85492     0.64251     0.49831     0.64251     0.00000     0.00000     0.00000     0.00000     0.00000     5.63824
    -4.42896     3.86658     0.67019     0.57363     0.67019     0.00000     0.00000     0.00000     0.00000     0.00000     5.78059
    -4.35896     3.87854     0.69501     0.63977     0.69501     0.00000     0.00000     0.00000     0.00000     0.00000     5.90832
    -4.28896     3.88975     0.71560     0.68835     0.71560     0.00000     0.00000     0.00000     0.00000     0.00000     6.00930
    -4.21896     3.90036     0.73569     0.72760     0.73569     0.00000     0.00000     0.00000     0.00000     0.00000     6.09934
