     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    -9.68096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.61096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.54096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.47096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.40096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.33096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.26096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.19096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.12096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.05096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.98096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.91096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.84096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.77096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.70096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.62996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.55996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.48996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.41996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.34996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.27996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.20996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.13996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -8.06996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.99996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.92996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.85996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.78996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.71996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.64996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.57996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.50996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.43996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.36996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.29996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.22996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.15996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.08996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -7.01996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -6.94996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -6.87996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -6.80996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -6.73996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -6.66996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -6.59996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -6.52996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -6.45996    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -6.38996    -3.78493    -0.00423    -0.05130    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.84467
    -6.31996    -3.78619    -0.00445    -0.06496    -0.00445     0.00000     0.00000     0.00000     0.00000     0.00000    -3.86004
    -6.24996    -3.78818    -0.02135    -0.07593    -0.02135     0.00000     0.00000     0.00000     0.00000     0.00000    -3.90680
    -6.17996    -3.79095    -0.05255    -0.08653    -0.05255     0.00000     0.00000     0.00000     0.00000     0.00000    -3.98257
    -6.10996    -3.79305    -0.07583    -0.09572    -0.07583     0.00000     0.00000     0.00000     0.00000     0.00000    -4.04043
    -6.03996    -3.79445    -0.09192    -0.10281    -0.09192     0.00000     0.00000     0.00000     0.00000     0.00000    -4.08111
    -5.96996    -3.79566    -0.10536    -0.11015    -0.10536     0.00000     0.00000     0.00000     0.00000     0.00000    -4.11652
    -5.89996    -3.79984    -0.12219    -0.13822    -0.12219     0.00000     0.00000     0.00000     0.00000     0.00000    -4.18244
    -5.82996    -3.80542    -0.15975    -0.17635    -0.15975     0.00000     0.00000     0.00000     0.00000     0.00000    -4.30126
    -5.75996    -3.80883    -0.20201    -0.20098    -0.20201     0.00000     0.00000     0.00000     0.00000     0.00000    -4.41383
    -5.68896    -3.81173    -0.23206    -0.22698    -0.23206     0.00000     0.00000     0.00000     0.00000     0.00000    -4.50283
    -5.61896    -3.81457    -0.26349    -0.25510    -0.26349     0.00000     0.00000     0.00000     0.00000     0.00000    -4.59666
    -5.54896    -3.81730    -0.30105    -0.27780    -0.30105     0.00000     0.00000     0.00000     0.00000     0.00000    -4.69720
    -5.47896    -3.82006    -0.33801    -0.29814    -0.33801     0.00000     0.00000     0.00000     0.00000     0.00000    -4.79422
    -5.40896    -3.82326    -0.37460    -0.32089    -0.37460     0.00000     0.00000     0.00000     0.00000     0.00000    -4.89334
    -5.33896    -3.82731    -0.42153    -0.34762    -0.42153     0.00000     0.00000     0.00000     0.00000     0.00000    -5.01798
    -5.26896    -3.83163    -0.47011    -0.36900    -0.47011     0.00000     0.00000     0.00000     0.00000     0.00000    -5.14085
    -5.19896    -3.83431    -0.50296    -0.37683    -0.50296     0.00000     0.00000     0.00000     0.00000     0.00000    -5.21706
    -5.12896    -3.83532    -0.52432    -0.37856    -0.52432     0.00000     0.00000     0.00000     0.00000     0.00000    -5.26252
    -5.05896    -3.83612    -0.54906    -0.38013    -0.54906     0.00000     0.00000     0.00000     0.00000     0.00000    -5.31438
    -4.98896    -3.83678    -0.56531    -0.38146    -0.56531     0.00000     0.00000     0.00000     0.00000     0.00000    -5.34886
    -4.91896    -3.83737    -0.57143    -0.38265    -0.57143     0.00000     0.00000     0.00000     0.00000     0.00000    -5.36288
    -4.84896    -3.83790    -0.57707    -0.38392    -0.57707     0.00000     0.00000     0.00000     0.00000     0.00000    -5.37596
    -4.77896    -3.83848    -0.58312    -0.38561    -0.58312     0.00000     0.00000     0.00000     0.00000     0.00000    -5.39032
    -4.70896    -3.83915    -0.58965    -0.38765    -0.58965     0.00000     0.00000     0.00000     0.00000     0.00000    -5.40609
    -4.63896    -3.83969    -0.59444    -0.38961    -0.59444     0.00000     0.00000     0.00000     0.00000     0.00000    -5.41818
    -4.56896    -3.84489    -0.61339    -0.42767    -0.61339     0.00000     0.00000     0.00000     0.00000     0.00000    -5.49933
    -4.49896    -3.85490    -0.64251    -0.49831    -0.64251     0.00000     0.00000     0.00000     0.00000     0.00000    -5.63822
    -4.42896    -3.86656    -0.67019    -0.57363    -0.67019     0.00000     0.00000     0.00000     0.00000     0.00000    -5.78057
    -4.35896    -3.87852    -0.69501    -0.63977    -0.69501     0.00000     0.00000     0.00000     0.00000     0.00000    -5.90830
    -4.28896    -3.88973    -0.71560    -0.68835    -0.71560     0.00000     0.00000     0.00000     0.00000     0.00000    -6.00928
    -4.21896    -3.90034    -0.73569    -0.72760    -0.73569     0.00000     0.00000     0.00000     0.00000     0.00000    -6.09932
    -4.14896    -3.91193    -0.75560    -0.76912    -0.75560     0.00000     0.00000     0.00000     0.00000     0.00000    -6.19225
    -4.07896    -3.92096    -0.77183    -0.80339    -0.77183     0.00000     0.00000     0.00000     0.00000     0.00000    -6.26802
    -4.00896    -3.93051    -0.78439    -0.85113    -0.78439     0.00000     0.00000     0.00000     0.00000     0.00000    -6.35042
    -3.93896    -3.94072    -0.79811    -0.90448    -0.79811     0.00000     0.00000     0.00000     0.00000     0.00000    -6.44142
    -3.86896    -3.94523    -0.81296    -0.92583    -0.81296     0.00000     0.00000     0.00000     0.00000     0.00000    -6.49699
    -3.79896    -3.94931    -0.83162    -0.94730    -0.83162     0.00000     0.00000     0.00000     0.00000     0.00000    -6.55984
    -3.72896    -3.95345    -0.85579    -0.97223    -0.85579     0.00000     0.00000     0.00000     0.00000     0.00000    -6.63725
    -3.65896    -3.95661    -0.90771    -0.99592    -0.90771     0.00000     0.00000     0.00000     0.00000     0.00000    -6.76795
    -3.58896    -3.96010    -1.00093    -1.02253    -1.00093     0.00000     0.00000     0.00000     0.00000     0.00000    -6.98449
    -3.51896    -3.96279    -1.07532    -1.04512    -1.07532     0.00000     0.00000     0.00000     0.00000     0.00000    -7.15856
    -3.44896    -3.96510    -1.13076    -1.06525    -1.13076     0.00000     0.00000     0.00000     0.00000     0.00000    -7.29186
    -3.37896    -3.96766    -1.19540    -1.08171    -1.19540     0.00000     0.00000     0.00000     0.00000     0.00000    -7.44017
    -3.30896    -3.96932    -1.23767    -1.09292    -1.23767     0.00000     0.00000     0.00000     0.00000     0.00000    -7.53757
    -3.23896    -3.97062    -1.26074    -1.10607    -1.26074     0.00000     0.00000     0.00000     0.00000     0.00000    -7.59817
    -3.16896    -3.97168    -1.28360    -1.11844    -1.28360     0.00000     0.00000     0.00000     0.00000     0.00000    -7.65733
    -3.09896    -3.97248    -1.30730    -1.12679    -1.30730     0.00000     0.00000     0.00000     0.00000     0.00000    -7.71386
    -3.02896    -3.97328    -1.34784    -1.13700    -1.34784     0.00000     0.00000     0.00000     0.00000     0.00000    -7.80596
    -2.95896    -3.97402    -1.39170    -1.15161    -1.39170     0.00000     0.00000     0.00000     0.00000     0.00000    -7.90903
    -2.88896    -3.97451    -1.41749    -1.16319    -1.41749     0.00000     0.00000     0.00000     0.00000     0.00000    -7.97267
    -2.81796    -3.97517    -1.44286    -1.17643    -1.44286     0.00000     0.00000     0.00000     0.00000     0.00000    -8.03733
    -2.74796    -3.97577    -1.46535    -1.19255    -1.46535     0.00000     0.00000     0.00000     0.00000     0.00000    -8.09901
    -2.67796    -3.97632    -1.48922    -1.21136    -1.48922     0.00000     0.00000     0.00000     0.00000     0.00000    -8.16612
    -2.60796    -3.98057    -1.51632    -1.27432    -1.51632     0.00000     0.00000     0.00000     0.00000     0.00000    -8.28752
    -2.53796    -3.98846    -1.54500    -1.38056    -1.54500     0.00000     0.00000     0.00000     0.00000     0.00000    -8.45901
    -2.46796    -3.99627    -1.58115    -1.48685    -1.58115     0.00000     0.00000     0.00000     0.00000     0.00000    -8.64544
    -2.39796    -4.00203    -1.62118    -1.56201    -1.62118     0.00000     0.00000     0.00000     0.00000     0.00000    -8.80640
    -2.32796    -4.00592    -1.65243    -1.60957    -1.65243     0.00000     0.00000     0.00000     0.00000     0.00000    -8.92035
    -2.25796    -4.01352    -1.67961    -1.72125    -1.67961     0.00000     0.00000     0.00000     0.00000     0.00000    -9.09399
    -2.18796    -4.02038    -1.70842    -1.82597    -1.70842     0.00000     0.00000     0.00000     0.00000     0.00000    -9.26320
    -2.11796    -4.02239    -1.73208    -1.85604    -1.73208     0.00000     0.00000     0.00000     0.00000     0.00000    -9.34258
    -2.04796    -4.02408    -1.75822    -1.88097    -1.75822     0.00000     0.00000     0.00000     0.00000     0.00000    -9.42148
    -1.97796    -4.02581    -1.79679    -1.90580    -1.79679     0.00000     0.00000     0.00000     0.00000     0.00000    -9.52518
    -1.90796    -4.02732    -1.84417    -1.92912    -1.84417     0.00000     0.00000     0.00000     0.00000     0.00000    -9.64478
    -1.83796    -4.02876    -1.88179    -1.95573    -1.88179     0.00000     0.00000     0.00000     0.00000     0.00000    -9.74807
    -1.76796    -4.03025    -1.91170    -1.99021    -1.91170     0.00000     0.00000     0.00000     0.00000     0.00000    -9.84386
    -1.69796    -4.03151    -1.94459    -2.02531    -1.94459     0.00000     0.00000     0.00000     0.00000     0.00000    -9.94599
    -1.62796    -4.03254    -1.97606    -2.05463    -1.97606     0.00000     0.00000     0.00000     0.00000     0.00000   -10.03928
    -1.55796    -4.03347    -2.01432    -2.08552    -2.01432     0.00000     0.00000     0.00000     0.00000     0.00000   -10.14762
    -1.48796    -4.03419    -2.05561    -2.10740    -2.05561     0.00000     0.00000     0.00000     0.00000     0.00000   -10.25282
    -1.41796    -4.03487    -2.08668    -2.11691    -2.08668     0.00000     0.00000     0.00000     0.00000     0.00000   -10.32514
    -1.34796    -4.03603    -2.10146    -2.13464    -2.10146     0.00000     0.00000     0.00000     0.00000     0.00000   -10.37359
    -1.27796    -4.03759    -2.10469    -2.16711    -2.10469     0.00000     0.00000     0.00000     0.00000     0.00000   -10.41407
    -1.20796    -4.03967    -2.11123    -2.20423    -2.11123     0.00000     0.00000     0.00000     0.00000     0.00000   -10.46636
    -1.13796    -4.04208    -2.12070    -2.24149    -2.12070     0.00000     0.00000     0.00000     0.00000     0.00000   -10.52498
    -1.06796    -4.04455    -2.13159    -2.29317    -2.13159     0.00000     0.00000     0.00000     0.00000     0.00000   -10.60090
    -0.99796    -4.04700    -2.14319    -2.34422    -2.14319     0.00000     0.00000     0.00000     0.00000     0.00000   -10.67759
    -0.92796    -4.04860    -2.15253    -2.37094    -2.15253     0.00000     0.00000     0.00000     0.00000     0.00000   -10.72460
    -0.85796    -4.04959    -2.16131    -2.38520    -2.16131     0.00000     0.00000     0.00000     0.00000     0.00000   -10.75743
    -0.78796    -4.05064    -2.17148    -2.40610    -2.17148     0.00000     0.00000     0.00000     0.00000     0.00000   -10.79970
    -0.71796    -4.05145    -2.18144    -2.42259    -2.18144     0.00000     0.00000     0.00000     0.00000     0.00000   -10.83692
    -0.64796    -4.05210    -2.19043    -2.42869    -2.19043     0.00000     0.00000     0.00000     0.00000     0.00000   -10.86165
    -0.57796    -4.05281    -2.19880    -2.43396    -2.19880     0.00000     0.00000     0.00000     0.00000     0.00000   -10.88439
    -0.50796    -4.05340    -2.20671    -2.43797    -2.20671     0.00000     0.00000     0.00000     0.00000     0.00000   -10.90480
    -0.43796    -4.05409    -2.21759    -2.44241    -2.21759     0.00000     0.00000     0.00000     0.00000     0.00000   -10.93168
    -0.36796    -4.05496    -2.22661    -2.44821    -2.22661     0.00000     0.00000     0.00000     0.00000     0.00000   -10.95638
    -0.29796    -4.05576    -2.22900    -2.45428    -2.22900     0.00000     0.00000     0.00000     0.00000     0.00000   -10.96805
    -0.22796    -4.05652    -2.22967    -2.46071    -2.22967     0.00000     0.00000     0.00000     0.00000     0.00000   -10.97656
    -0.15796    -4.05727    -2.23020    -2.46786    -2.23020     0.00000     0.00000     0.00000     0.00000     0.00000   -10.98553
    -0.08796    -4.05834    -2.23069    -2.47981    -2.23069     0.00000     0.00000     0.00000     0.00000     0.00000   -10.99953
    -0.01796    -4.05993    -2.23099    -2.50008    -2.23099     0.00000     0.00000     0.00000     0.00000     0.00000   -11.02199
