#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 105  38
# Band-Index:    1
   1.83563     -4.059090  0.003  0.010  0.003  0.052  0.074  0.000  0.000  0.000  0.122  0.264
   1.79694     -4.070107  0.001  0.029  0.003  0.029  0.104  0.001  0.001  0.001  0.104  0.272
   1.79694     -4.070107  0.001  0.029  0.003  0.029  0.104  0.001  0.001  0.001  0.104  0.272
   1.77759     -4.065496  0.002  0.023  0.003  0.036  0.096  0.000  0.001  0.000  0.109  0.270
   1.75825     -4.054048  0.003  0.020  0.003  0.040  0.087  0.000  0.000  0.000  0.106  0.265
   1.73890     -4.034001  0.006  0.019  0.003  0.046  0.078  0.000  0.002  0.000  0.102  0.256
   1.71956     -4.003504  0.009  0.017  0.003  0.050  0.067  0.000  0.003  0.000  0.093  0.244
   1.70021     -3.961268  0.013  0.017  0.004  0.053  0.054  0.000  0.005  0.000  0.083  0.230
   1.68087     -3.907170  0.018  0.019  0.005  0.056  0.041  0.000  0.008  0.000  0.071  0.218
   1.66152     -3.842412  0.023  0.020  0.006  0.056  0.031  0.000  0.011  0.000  0.057  0.206
   1.64218     -3.769434  0.026  0.021  0.008  0.055  0.022  0.001  0.016  0.000  0.046  0.195
   1.62283     -3.692567  0.026  0.022  0.014  0.051  0.014  0.006  0.019  0.002  0.034  0.188
   1.60349     -3.622983  0.021  0.019  0.033  0.037  0.007  0.021  0.018  0.009  0.018  0.183
   1.58414     -3.586806  0.009  0.008  0.062  0.013  0.002  0.060  0.011  0.025  0.005  0.196
   1.56480     -3.583579  0.004  0.003  0.070  0.004  0.001  0.089  0.005  0.036  0.001  0.214
   1.54545     -3.591406  0.002  0.002  0.069  0.001  0.001  0.107  0.004  0.042  0.000  0.229
   1.52611     -3.602020  0.001  0.001  0.065  0.000  0.001  0.122  0.003  0.049  0.000  0.245
   1.50676     -3.613091  0.000  0.000  0.061  0.000  0.001  0.138  0.002  0.053  0.000  0.259
   1.48742     -3.623724  0.000  0.000  0.056  0.000  0.001  0.153  0.002  0.058  0.001  0.274
   1.46807     -3.633493  0.000  0.000  0.053  0.000  0.001  0.168  0.002  0.063  0.001  0.289
   1.44873     -3.642178  0.000  0.000  0.047  0.000  0.001  0.183  0.002  0.068  0.001  0.303
   1.42939     -3.649644  0.000  0.000  0.043  0.000  0.001  0.198  0.002  0.072  0.000  0.318
   1.41004     -3.655828  0.000  0.000  0.039  0.000  0.001  0.213  0.002  0.077  0.000  0.333
   1.39070     -3.660708  0.000  0.000  0.034  0.000  0.001  0.228  0.002  0.082  0.000  0.347
   1.37135     -3.664335  0.000  0.000  0.029  0.000  0.001  0.243  0.001  0.086  0.000  0.362
   1.35201     -3.666771  0.000  0.000  0.026  0.000  0.001  0.258  0.001  0.090  0.000  0.377
   1.33266     -3.668113  0.000  0.000  0.022  0.000  0.001  0.271  0.001  0.094  0.000  0.391
   1.31332     -3.668509  0.000  0.000  0.018  0.000  0.001  0.285  0.000  0.099  0.000  0.404
   1.29397     -3.668124  0.000  0.000  0.014  0.000  0.001  0.298  0.000  0.102  0.000  0.416
   1.27463     -3.667119  0.000  0.000  0.011  0.000  0.000  0.310  0.000  0.106  0.000  0.428
   1.25528     -3.659374  0.000  0.000  0.006  0.000  0.000  0.327  0.000  0.112  0.000  0.445
   1.23594     -3.651285  0.000  0.000  0.003  0.000  0.000  0.336  0.000  0.114  0.000  0.454
   1.21659     -3.644038  0.000  0.000  0.003  0.000  0.000  0.344  0.000  0.115  0.000  0.462
   1.19725     -3.637981  0.000  0.000  0.000  0.000  0.000  0.349  0.000  0.118  0.000  0.467
   1.17790     -3.633435  0.000  0.000  0.000  0.000  0.000  0.353  0.000  0.118  0.000  0.473
   1.15856     -3.630612  0.000  0.000  0.000  0.000  0.000  0.356  0.000  0.118  0.000  0.475
   1.13921     -3.629655  0.000  0.000  0.000  0.000  0.000  0.357  0.000  0.119  0.000  0.476
   1.13921     -3.629655  0.000  0.000  0.000  0.000  0.000  0.357  0.000  0.119  0.000  0.476
   1.10571     -3.627086  0.000  0.000  0.000  0.000  0.000  0.357  0.000  0.119  0.000  0.476
   1.07220     -3.619388  0.000  0.000  0.000  0.000  0.000  0.358  0.000  0.119  0.000  0.476
   1.03869     -3.606588  0.000  0.000  0.000  0.000  0.000  0.358  0.000  0.119  0.000  0.476
   1.00519     -3.588713  0.000  0.000  0.000  0.000  0.000  0.358  0.000  0.119  0.000  0.476
   0.97168     -3.565826  0.000  0.000  0.000  0.000  0.000  0.358  0.000  0.119  0.000  0.476
   0.93818     -3.537993  0.000  0.000  0.000  0.000  0.000  0.358  0.000  0.119  0.000  0.478
   0.90467     -3.505296  0.000  0.000  0.000  0.000  0.000  0.358  0.000  0.119  0.000  0.478
   0.87116     -3.467834  0.000  0.000  0.000  0.000  0.000  0.358  0.000  0.119  0.000  0.479
   0.83766     -3.425744  0.000  0.000  0.000  0.000  0.000  0.359  0.000  0.120  0.000  0.479
   0.80415     -3.379166  0.000  0.000  0.000  0.000  0.000  0.361  0.000  0.121  0.000  0.479
   0.77064     -3.328279  0.000  0.000  0.000  0.000  0.000  0.361  0.000  0.121  0.000  0.482
   0.73714     -3.273242  0.000  0.000  0.000  0.000  0.000  0.361  0.000  0.121  0.000  0.482
   0.70363     -3.214314  0.000  0.000  0.000  0.000  0.000  0.363  0.000  0.121  0.000  0.483
   0.67013     -3.151744  0.000  0.000  0.000  0.000  0.000  0.364  0.000  0.121  0.000  0.485
   0.63662     -3.085795  0.000  0.000  0.000  0.000  0.000  0.364  0.000  0.121  0.000  0.487
   0.60311     -3.016791  0.000  0.000  0.000  0.000  0.000  0.367  0.000  0.122  0.000  0.488
   0.56961     -2.945124  0.000  0.000  0.000  0.000  0.000  0.367  0.000  0.122  0.000  0.491
   0.53610     -2.871205  0.000  0.000  0.000  0.000  0.000  0.370  0.000  0.124  0.000  0.492
   0.50259     -2.795493  0.000  0.000  0.000  0.000  0.000  0.371  0.000  0.124  0.000  0.494
   0.46909     -2.718546  0.000  0.000  0.000  0.000  0.000  0.373  0.000  0.124  0.000  0.497
   0.43558     -2.640973  0.000  0.000  0.000  0.000  0.000  0.374  0.000  0.124  0.000  0.500
   0.40208     -2.622430  0.000  0.015  0.000  0.006  0.118  0.022  0.000  0.007  0.353  0.520
   0.36857     -2.686117  0.000  0.015  0.000  0.006  0.129  0.000  0.000  0.000  0.385  0.536
   0.33506     -2.747573  0.000  0.013  0.000  0.004  0.132  0.000  0.000  0.000  0.395  0.546
   0.30156     -2.804732  0.000  0.012  0.000  0.003  0.135  0.000  0.000  0.000  0.405  0.555
   0.26805     -2.709547  0.000  0.000  0.000  0.000  0.000  0.102  0.000  0.309  0.000  0.414
   0.23454     -2.584793  0.000  0.000  0.000  0.000  0.000  0.105  0.000  0.316  0.000  0.423
   0.20104     -2.463647  0.000  0.000  0.000  0.000  0.000  0.108  0.000  0.324  0.000  0.432
   0.16753     -2.347444  0.000  0.000  0.000  0.000  0.000  0.111  0.000  0.333  0.000  0.444
   0.13403     -2.238280  0.000  0.000  0.003  0.000  0.000  0.114  0.000  0.342  0.000  0.458
   0.10052     -2.139582  0.000  0.000  0.003  0.000  0.000  0.118  0.000  0.355  0.000  0.475
   0.06701     -2.057114  0.000  0.000  0.000  0.000  0.000  0.123  0.000  0.372  0.000  0.497
   0.03351     -1.999946  0.000  0.000  0.000  0.000  0.000  0.129  0.000  0.388  0.000  0.518
   0.00000     -1.979043  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.529  0.000  0.529
 
# Band-Index:   19
   0.00000     -1.979043  0.000  0.000  0.000  0.000  0.000  0.529  0.000  0.000  0.000  0.529
   0.03351     -1.984559  0.000  0.000  0.000  0.000  0.000  0.395  0.000  0.131  0.000  0.527
   0.06701     -2.000945  0.000  0.000  0.000  0.000  0.000  0.395  0.000  0.131  0.000  0.526
   0.10052     -2.027776  0.000  0.000  0.000  0.000  0.000  0.393  0.000  0.131  0.000  0.525
   0.13403     -2.064340  0.000  0.000  0.000  0.000  0.000  0.392  0.000  0.131  0.000  0.522
   0.16753     -2.109752  0.000  0.000  0.000  0.000  0.000  0.390  0.000  0.131  0.000  0.519
   0.20104     -2.163018  0.000  0.000  0.000  0.000  0.000  0.388  0.000  0.129  0.000  0.517
   0.23454     -2.222987  0.000  0.000  0.000  0.000  0.000  0.386  0.000  0.128  0.000  0.513
   0.26805     -2.288569  0.000  0.000  0.000  0.000  0.000  0.382  0.000  0.127  0.000  0.510
   0.30156     -2.358628  0.000  0.000  0.000  0.000  0.000  0.379  0.000  0.127  0.000  0.506
   0.33506     -2.432099  0.000  0.000  0.000  0.000  0.000  0.377  0.000  0.126  0.000  0.503
   0.36857     -2.507899  0.000  0.000  0.000  0.000  0.000  0.374  0.000  0.124  0.000  0.500
   0.40208     -2.583550  0.000  0.000  0.000  0.000  0.007  0.351  0.000  0.117  0.022  0.500
   0.43558     -2.568706  0.000  0.018  0.000  0.006  0.120  0.000  0.000  0.000  0.359  0.504
   0.46909     -2.498881  0.000  0.021  0.000  0.006  0.116  0.000  0.000  0.000  0.346  0.488
   0.50259     -2.427102  0.000  0.023  0.000  0.008  0.110  0.000  0.000  0.000  0.331  0.471
   0.53610     -2.354114  0.000  0.024  0.000  0.009  0.105  0.000  0.000  0.000  0.316  0.454
   0.56961     -2.280648  0.000  0.027  0.000  0.009  0.100  0.000  0.000  0.000  0.299  0.434
   0.60311     -2.207472  0.000  0.030  0.000  0.009  0.094  0.000  0.000  0.000  0.281  0.413
   0.63662     -2.146333  0.000  0.000  0.063  0.000  0.003  0.006  0.012  0.018  0.000  0.099
   0.67013     -2.199670  0.000  0.000  0.057  0.000  0.003  0.009  0.009  0.027  0.000  0.108
   0.70363     -2.250772  0.000  0.000  0.054  0.000  0.003  0.012  0.009  0.036  0.000  0.114
   0.73714     -2.298828  0.000  0.000  0.051  0.000  0.003  0.015  0.009  0.045  0.000  0.123
   0.77064     -2.343235  0.000  0.000  0.048  0.000  0.003  0.018  0.006  0.056  0.000  0.135
   0.80415     -2.383582  0.000  0.000  0.042  0.000  0.003  0.021  0.006  0.066  0.000  0.144
   0.83766     -2.419632  0.000  0.000  0.039  0.000  0.003  0.024  0.006  0.075  0.000  0.153
   0.87116     -2.451316  0.000  0.000  0.036  0.000  0.003  0.027  0.006  0.084  0.000  0.159
   0.90467     -2.478698  0.000  0.000  0.033  0.000  0.003  0.030  0.003  0.093  0.000  0.168
   0.93818     -2.501908  0.000  0.000  0.030  0.000  0.003  0.033  0.003  0.102  0.000  0.174
   0.97168     -2.521125  0.000  0.000  0.027  0.000  0.003  0.036  0.003  0.108  0.000  0.180
   1.00519     -2.536557  0.000  0.000  0.027  0.000  0.000  0.039  0.003  0.114  0.000  0.186
   1.03869     -2.548363  0.000  0.000  0.024  0.000  0.000  0.039  0.003  0.120  0.000  0.189
   1.07220     -2.556686  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.123  0.000  0.192
   1.10571     -2.561632  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.123  0.000  0.194
   1.13921     -2.563273  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.125  0.000  0.195
   1.13921     -2.563273  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.125  0.000  0.195
   1.15856     -2.562480  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.126  0.000  0.195
   1.17790     -2.560148  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.126  0.000  0.195
   1.19725     -2.556386  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.126  0.000  0.195
   1.21659     -2.551378  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.126  0.000  0.197
   1.23594     -2.545350  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.126  0.000  0.198
   1.25528     -2.538578  0.000  0.000  0.024  0.000  0.000  0.042  0.003  0.126  0.000  0.198
   1.27463     -2.531378  0.000  0.000  0.027  0.000  0.000  0.042  0.003  0.126  0.000  0.201
   1.29397     -2.524091  0.000  0.000  0.027  0.000  0.000  0.042  0.003  0.126  0.000  0.201
   1.31332     -2.517131  0.000  0.000  0.027  0.000  0.000  0.042  0.003  0.126  0.000  0.204
   1.33266     -2.511054  0.003  0.000  0.029  0.000  0.000  0.042  0.006  0.126  0.000  0.204
   1.35201     -2.506984  0.003  0.000  0.030  0.000  0.000  0.042  0.006  0.123  0.000  0.207
   1.37135     -2.509406  0.006  0.006  0.027  0.003  0.003  0.036  0.015  0.111  0.000  0.207
   1.39070     -2.547801  0.018  0.027  0.009  0.030  0.003  0.015  0.042  0.042  0.000  0.188
   1.41004     -2.641621  0.024  0.036  0.000  0.045  0.003  0.003  0.048  0.009  0.000  0.171
   1.42939     -2.748891  0.027  0.039  0.000  0.048  0.003  0.000  0.045  0.003  0.000  0.167
   1.44873     -2.859362  0.027  0.036  0.000  0.051  0.003  0.000  0.042  0.003  0.003  0.165
   1.46807     -2.970952  0.029  0.036  0.000  0.051  0.003  0.000  0.041  0.003  0.003  0.165
   1.48742     -3.082707  0.030  0.036  0.000  0.051  0.003  0.000  0.039  0.003  0.006  0.165
   1.50676     -3.193858  0.030  0.033  0.000  0.054  0.003  0.000  0.036  0.000  0.009  0.165
   1.52611     -3.303617  0.030  0.033  0.000  0.054  0.003  0.000  0.030  0.000  0.012  0.167
   1.54545     -3.410899  0.030  0.030  0.000  0.054  0.006  0.003  0.027  0.003  0.018  0.168
   1.56480     -3.513398  0.030  0.027  0.003  0.054  0.009  0.006  0.021  0.003  0.021  0.174
   1.58414     -3.586682  0.009  0.008  0.062  0.013  0.002  0.060  0.010  0.025  0.004  0.196
   1.60349     -3.609064  0.003  0.002  0.063  0.005  0.009  0.083  0.000  0.039  0.006  0.211
   1.62283     -3.594927  0.000  0.000  0.072  0.001  0.006  0.078  0.000  0.036  0.003  0.201
   1.64218     -3.576939  0.000  0.000  0.078  0.000  0.006  0.066  0.000  0.033  0.003  0.192
   1.66152     -3.557560  0.000  0.000  0.084  0.000  0.006  0.057  0.000  0.027  0.003  0.180
   1.68087     -3.537592  0.000  0.000  0.087  0.000  0.006  0.048  0.000  0.024  0.003  0.171
   1.70021     -3.517570  0.000  0.000  0.093  0.000  0.006  0.039  0.000  0.021  0.003  0.162
   1.71956     -3.497989  0.000  0.000  0.096  0.000  0.006  0.030  0.000  0.015  0.003  0.152
   1.73890     -3.479355  0.000  0.002  0.101  0.000  0.006  0.021  0.000  0.012  0.003  0.144
   1.75825     -3.462200  0.000  0.003  0.104  0.000  0.006  0.012  0.000  0.009  0.003  0.137
   1.77759     -3.447059  0.000  0.003  0.107  0.000  0.006  0.006  0.000  0.006  0.003  0.131
   1.79694     -3.434553  0.000  0.001  0.110  0.001  0.004  0.003  0.000  0.003  0.004  0.126
   1.79694     -3.434553  0.000  0.001  0.110  0.001  0.004  0.003  0.000  0.003  0.004  0.126
   1.83563     -3.453538  0.000  0.001  0.106  0.000  0.007  0.005  0.000  0.014  0.003  0.133
   1.87432     -3.486595  0.000  0.001  0.098  0.001  0.008  0.006  0.000  0.033  0.003  0.149
   1.91301     -3.529729  0.000  0.001  0.087  0.001  0.009  0.008  0.000  0.059  0.004  0.170
   1.95170     -3.578021  0.000  0.001  0.077  0.002  0.010  0.009  0.000  0.087  0.004  0.191
   1.99039     -3.626377  0.000  0.001  0.065  0.004  0.014  0.008  0.002  0.110  0.007  0.211
   2.02908     -3.666405  0.000  0.001  0.049  0.016  0.014  0.008  0.009  0.116  0.015  0.231
   2.06776     -3.631549  0.006  0.012  0.005  0.080  0.006  0.001  0.082  0.014  0.024  0.233
   2.10645     -3.506484  0.010  0.019  0.000  0.081  0.013  0.000  0.106  0.001  0.010  0.240
   2.14514     -3.369438  0.010  0.021  0.000  0.076  0.021  0.000  0.118  0.000  0.003  0.251
   2.18383     -3.230442  0.011  0.022  0.000  0.071  0.029  0.000  0.127  0.000  0.000  0.261
   2.22252     -3.093058  0.011  0.022  0.000  0.067  0.035  0.000  0.133  0.000  0.003  0.272
   2.26121     -2.959949  0.011  0.022  0.000  0.062  0.041  0.000  0.136  0.000  0.010  0.283
   2.29990     -2.833854  0.011  0.020  0.000  0.059  0.044  0.000  0.134  0.000  0.022  0.292
   2.33859     -2.718157  0.010  0.020  0.000  0.056  0.042  0.000  0.129  0.000  0.042  0.300
   2.37728     -2.617035  0.010  0.019  0.000  0.053  0.038  0.000  0.118  0.000  0.071  0.309
   2.41597     -2.535404  0.008  0.017  0.000  0.050  0.031  0.000  0.102  0.000  0.111  0.320
   2.45466     -2.478107  0.006  0.017  0.000  0.046  0.024  0.000  0.082  0.000  0.161  0.337
   2.49335     -2.448198  0.005  0.015  0.000  0.041  0.016  0.000  0.062  0.000  0.219  0.358
   2.53204     -2.445500  0.004  0.014  0.000  0.037  0.009  0.000  0.043  0.000  0.279  0.385
   2.57073     -2.466554  0.002  0.013  0.000  0.031  0.006  0.000  0.030  0.000  0.334  0.415
   2.60942     -2.505974  0.002  0.012  0.000  0.026  0.003  0.000  0.018  0.000  0.381  0.445
   2.64811     -2.558075  0.000  0.010  0.000  0.022  0.003  0.000  0.012  0.000  0.423  0.471
   2.68680     -2.617792  0.000  0.010  0.000  0.017  0.001  0.000  0.008  0.000  0.456  0.494
   2.72549     -2.680532  0.000  0.010  0.000  0.014  0.001  0.008  0.005  0.000  0.477  0.514
   2.76418     -2.585969  0.000  0.000  0.001  0.000  0.000  0.412  0.000  0.069  0.000  0.483
   2.80287     -2.461047  0.000  0.000  0.000  0.000  0.000  0.442  0.000  0.047  0.000  0.492
   2.84156     -2.348401  0.000  0.000  0.000  0.000  0.000  0.468  0.000  0.032  0.000  0.500
   2.88025     -2.249841  0.000  0.000  0.000  0.000  0.000  0.486  0.000  0.021  0.000  0.507
   2.91894     -2.166364  0.000  0.000  0.000  0.000  0.000  0.502  0.000  0.012  0.000  0.514
   2.95763     -2.098363  0.000  0.000  0.000  0.000  0.000  0.511  0.000  0.008  0.000  0.520
   2.99632     -2.045847  0.000  0.000  0.000  0.000  0.000  0.520  0.000  0.003  0.000  0.523
   3.03501     -2.008614  0.000  0.000  0.000  0.000  0.000  0.524  0.000  0.003  0.000  0.526
   3.07370     -1.986417  0.000  0.000  0.000  0.000  0.000  0.527  0.000  0.000  0.000  0.527
   3.11239     -1.979043  0.000  0.000  0.000  0.000  0.000  0.529  0.000  0.000  0.000  0.529
 
# Band-Index:   20
   3.11239     -1.968249  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.531  0.000  0.531
   3.07370     -1.975666  0.000  0.000  0.000  0.000  0.000  0.529  0.000  0.002  0.000  0.532
   3.03501     -1.997818  0.000  0.000  0.000  0.000  0.000  0.528  0.000  0.000  0.000  0.529
   2.99632     -2.035060  0.000  0.000  0.000  0.000  0.000  0.526  0.000  0.001  0.000  0.526
   2.95763     -2.087783  0.000  0.000  0.000  0.000  0.000  0.520  0.000  0.002  0.000  0.521
   2.91894     -2.156318  0.000  0.000  0.000  0.000  0.000  0.512  0.000  0.003  0.000  0.516
   2.88025     -2.240790  0.000  0.000  0.001  0.000  0.000  0.502  0.000  0.006  0.000  0.508
   2.84156     -2.340976  0.000  0.000  0.001  0.000  0.000  0.488  0.000  0.009  0.000  0.499
   2.80287     -2.456175  0.000  0.000  0.002  0.000  0.000  0.471  0.000  0.015  0.000  0.489
   2.76418     -2.585078  0.000  0.000  0.002  0.000  0.000  0.450  0.000  0.023  0.000  0.478
   2.72549     -2.680344  0.000  0.010  0.000  0.014  0.001  0.007  0.004  0.000  0.478  0.514
   2.68680     -2.617594  0.000  0.011  0.000  0.019  0.002  0.000  0.008  0.000  0.456  0.495
   2.64811     -2.557877  0.000  0.011  0.000  0.022  0.002  0.000  0.013  0.000  0.422  0.470
   2.60942     -2.505777  0.001  0.012  0.000  0.026  0.003  0.000  0.019  0.000  0.382  0.444
   2.57073     -2.466358  0.001  0.012  0.000  0.031  0.006  0.000  0.029  0.000  0.333  0.415
   2.53204     -2.445304  0.003  0.014  0.000  0.036  0.010  0.000  0.043  0.000  0.278  0.385
   2.49335     -2.448004  0.005  0.015  0.000  0.042  0.016  0.000  0.061  0.000  0.220  0.359
   2.45466     -2.477914  0.006  0.016  0.000  0.045  0.024  0.000  0.082  0.000  0.162  0.336
   2.41597     -2.535212  0.008  0.018  0.000  0.049  0.032  0.000  0.102  0.000  0.111  0.319
   2.37728     -2.616844  0.010  0.019  0.000  0.053  0.038  0.000  0.117  0.000  0.072  0.309
   2.33859     -2.717966  0.011  0.020  0.000  0.056  0.042  0.000  0.128  0.000  0.043  0.300
   2.29990     -2.833664  0.011  0.022  0.000  0.060  0.043  0.000  0.135  0.000  0.022  0.292
   2.26121     -2.959759  0.012  0.022  0.000  0.063  0.041  0.000  0.136  0.000  0.009  0.283
   2.22252     -3.092869  0.012  0.022  0.000  0.067  0.036  0.000  0.132  0.000  0.003  0.272
   2.18383     -3.230254  0.011  0.022  0.000  0.071  0.029  0.000  0.126  0.000  0.000  0.261
   2.14514     -3.369251  0.011  0.021  0.000  0.076  0.021  0.000  0.118  0.000  0.003  0.250
   2.10645     -3.506299  0.009  0.020  0.000  0.080  0.013  0.000  0.105  0.001  0.010  0.239
   2.06776     -3.631362  0.007  0.013  0.005  0.079  0.006  0.002  0.082  0.015  0.024  0.232
   2.02908     -3.666289  0.001  0.001  0.050  0.017  0.014  0.007  0.009  0.118  0.015  0.231
   1.99039     -3.626236  0.000  0.002  0.065  0.004  0.013  0.008  0.001  0.110  0.008  0.212
   1.95170     -3.577869  0.000  0.002  0.077  0.002  0.011  0.008  0.000  0.087  0.005  0.191
   1.91301     -3.529571  0.000  0.002  0.088  0.001  0.009  0.008  0.000  0.058  0.004  0.170
   1.87432     -3.486434  0.000  0.002  0.097  0.000  0.007  0.006  0.000  0.033  0.003  0.151
   1.83563     -3.453376  0.000  0.002  0.106  0.000  0.005  0.004  0.000  0.013  0.003  0.134
   1.79694     -3.434481  0.000  0.001  0.110  0.001  0.004  0.003  0.000  0.003  0.004  0.126
   1.79694     -3.434481  0.000  0.001  0.110  0.001  0.004  0.003  0.000  0.003  0.004  0.126
   1.77759     -3.430903  0.000  0.000  0.110  0.001  0.004  0.002  0.000  0.002  0.004  0.125
   1.75825     -3.431144  0.000  0.000  0.110  0.001  0.004  0.004  0.000  0.003  0.004  0.128
   1.73890     -3.434933  0.000  0.000  0.109  0.001  0.004  0.008  0.000  0.005  0.004  0.132
   1.71956     -3.441782  0.000  0.000  0.106  0.001  0.004  0.015  0.000  0.007  0.004  0.138
   1.70021     -3.451083  0.000  0.000  0.102  0.001  0.004  0.022  0.000  0.010  0.004  0.146
   1.68087     -3.462108  0.000  0.001  0.097  0.002  0.004  0.030  0.000  0.014  0.004  0.156
   1.66152     -3.473963  0.000  0.001  0.092  0.004  0.004  0.040  0.000  0.018  0.006  0.166
   1.64218     -3.485305  0.001  0.001  0.086  0.005  0.005  0.050  0.000  0.022  0.007  0.178
   1.62283     -3.493141  0.003  0.004  0.075  0.009  0.007  0.057  0.001  0.025  0.010  0.190
   1.60349     -3.487518  0.009  0.010  0.052  0.023  0.009  0.053  0.005  0.022  0.017  0.201
   1.58414     -3.443505  0.023  0.021  0.018  0.046  0.011  0.027  0.016  0.012  0.024  0.197
   1.56480     -3.361985  0.029  0.029  0.005  0.054  0.009  0.011  0.026  0.005  0.021  0.189
   1.54545     -3.265926  0.031  0.032  0.002  0.056  0.005  0.006  0.030  0.003  0.017  0.183
   1.52611     -3.164013  0.031  0.034  0.000  0.056  0.005  0.004  0.035  0.002  0.013  0.180
   1.50676     -3.059062  0.031  0.036  0.000  0.055  0.003  0.003  0.038  0.002  0.010  0.179
   1.48742     -2.952423  0.031  0.037  0.000  0.054  0.003  0.003  0.042  0.002  0.007  0.177
   1.46807     -2.844957  0.029  0.038  0.000  0.054  0.002  0.002  0.044  0.002  0.005  0.177
   1.44873     -2.737344  0.028  0.040  0.000  0.053  0.002  0.002  0.047  0.002  0.003  0.176
   1.42939     -2.630180  0.027  0.041  0.000  0.052  0.003  0.002  0.050  0.002  0.002  0.176
   1.41004     -2.524067  0.025  0.041  0.000  0.051  0.003  0.002  0.052  0.002  0.001  0.177
   1.39070     -2.462365  0.003  0.015  0.024  0.020  0.000  0.027  0.008  0.084  0.000  0.181
   1.37135     -2.397616  0.015  0.036  0.006  0.045  0.003  0.006  0.036  0.015  0.000  0.161
   1.35201     -2.300314  0.018  0.042  0.003  0.047  0.003  0.000  0.045  0.003  0.003  0.161
   1.33266     -2.286912  0.000  0.000  0.028  0.000  0.002  0.047  0.001  0.136  0.000  0.215
   1.31332     -2.284274  0.000  0.000  0.027  0.000  0.002  0.046  0.002  0.135  0.000  0.214
   1.29397     -2.282816  0.000  0.000  0.027  0.000  0.002  0.046  0.002  0.135  0.000  0.214
   1.27463     -2.282201  0.000  0.000  0.026  0.000  0.002  0.046  0.002  0.136  0.001  0.213
   1.25528     -2.282190  0.000  0.000  0.025  0.000  0.003  0.045  0.002  0.136  0.001  0.213
   1.23594     -2.282577  0.000  0.000  0.025  0.000  0.003  0.045  0.002  0.136  0.001  0.213
   1.21659     -2.283176  0.000  0.000  0.024  0.000  0.003  0.045  0.002  0.136  0.001  0.213
   1.19725     -2.283823  0.000  0.000  0.023  0.000  0.003  0.045  0.002  0.136  0.001  0.212
   1.17790     -2.284384  0.000  0.000  0.023  0.000  0.003  0.045  0.002  0.136  0.001  0.212
   1.15856     -2.284766  0.000  0.000  0.023  0.000  0.003  0.045  0.002  0.136  0.001  0.212
   1.13921     -2.284903  0.000  0.000  0.023  0.000  0.003  0.045  0.002  0.136  0.001  0.212
   1.13921     -2.284903  0.000  0.000  0.023  0.000  0.003  0.045  0.002  0.136  0.001  0.212
   1.10571     -2.297436  0.000  0.000  0.024  0.000  0.003  0.045  0.003  0.132  0.000  0.209
   1.07220     -2.306254  0.000  0.000  0.027  0.000  0.003  0.042  0.003  0.129  0.000  0.207
   1.03869     -2.311160  0.000  0.000  0.027  0.000  0.003  0.042  0.003  0.123  0.000  0.201
   1.00519     -2.312011  0.000  0.000  0.030  0.000  0.006  0.039  0.006  0.117  0.003  0.198
   0.97168     -2.308644  0.000  0.000  0.030  0.000  0.006  0.036  0.006  0.110  0.003  0.192
   0.93818     -2.300922  0.000  0.000  0.033  0.000  0.006  0.033  0.006  0.102  0.003  0.183
   0.90467     -2.288650  0.000  0.000  0.036  0.000  0.006  0.030  0.006  0.093  0.003  0.177
   0.87116     -2.271693  0.000  0.000  0.039  0.000  0.009  0.027  0.009  0.084  0.003  0.171
   0.83766     -2.249975  0.000  0.000  0.042  0.000  0.009  0.024  0.009  0.072  0.003  0.162
   0.80415     -2.223518  0.000  0.000  0.048  0.000  0.009  0.021  0.012  0.063  0.003  0.153
   0.77064     -2.192459  0.000  0.000  0.051  0.000  0.009  0.018  0.012  0.053  0.003  0.144
   0.73714     -2.157146  0.000  0.000  0.054  0.000  0.009  0.015  0.015  0.042  0.003  0.135
   0.70363     -2.118109  0.000  0.000  0.057  0.000  0.006  0.012  0.015  0.033  0.003  0.126
   0.67013     -2.076065  0.000  0.000  0.060  0.000  0.006  0.009  0.018  0.024  0.003  0.117
   0.63662     -2.135349  0.000  0.031  0.000  0.010  0.087  0.000  0.000  0.000  0.262  0.392
   0.60311     -2.180603  0.000  0.029  0.000  0.009  0.095  0.000  0.000  0.000  0.287  0.422
   0.56961     -2.256646  0.000  0.026  0.000  0.009  0.101  0.000  0.000  0.000  0.304  0.442
   0.53610     -2.332727  0.000  0.025  0.000  0.009  0.106  0.000  0.000  0.000  0.321  0.460
   0.50259     -2.408055  0.000  0.023  0.000  0.008  0.112  0.000  0.000  0.000  0.336  0.478
